601,-741
601,-742
601,-743
601,-744
601,-745
601,-746
601,-747
601,-748
601,-749
601,-750
602,-751
603,-752
604,-753
605,-753
606,-753
607,-754
608,-754
609,-754
610,-754
611,-755
612,-755
613,-755
614,-756
615,-756
616,-756
617,-756
618,-757
619,-757
620,-757
621,-757
622,-757
623,-757
624,-757
625,-757
626,-757
627,-757
628,-757
629,-757
630,-757
631,-757
632,-757
633,-757
634,-757
635,-757
636,-757
637,-757
638,-757
639,-757
640,-757
641,-757
642,-757
643,-756
644,-756
645,-756
646,-756
647,-756
648,-756
649,-756
650,-756
651,-756
652,-757
653,-757
654,-757
655,-757
656,-757
657,-757
658,-758
659,-758
660,-758
661,-758
662,-758
663,-758
664,-758
665,-758
666,-759
667,-759
668,-759
669,-759
670,-759
671,-760
672,-760
673,-761
674,-761
675,-761
676,-761
677,-762
678,-762
679,-762
680,-763
681,-763
682,-763
683,-764
684,-764
685,-765
686,-766
687,-766
688,-767
689,-768
690,-768
691,-769
691,-770
692,-771
693,-771
694,-772
695,-773
696,-773
697,-774
698,-774
699,-775
699,-776
700,-776
701,-776
702,-777
703,-778
704,-779
704,-780
705,-780
706,-781
707,-781
708,-782
709,-783
710,-783
711,-783
712,-784
713,-784
714,-785
715,-785
716,-786
717,-787
718,-787
719,-788
720,-788
721,-788
722,-789
723,-789
724,-789
725,-789
726,-790
727,-790
728,-791
729,-791
730,-792
731,-792
732,-792
733,-792
734,-793
735,-793
736,-794
737,-794
738,-794
739,-795
740,-795
741,-795
742,-796
743,-796
744,-797
745,-797
746,-797
747,-797
748,-797
749,-798
750,-798
751,-798
752,-798
753,-798
754,-799
755,-799
756,-799
757,-799
758,-799
759,-800
760,-800
761,-800
762,-800
763,-800
764,-800
765,-800
766,-800
767,-800
768,-800
769,-800
770,-800
771,-800
772,-800
773,-800
774,-800
775,-800
776,-800
777,-800
778,-800
779,-800
780,-800
781,-800
782,-800
783,-800
784,-800
785,-800
786,-800
787,-800
788,-800
789,-800
790,-799
791,-799
792,-799
793,-799
794,-799
795,-799
796,-799
797,-799
798,-799
799,-798
800,-798
801,-798
802,-798
803,-798
804,-798
805,-798
806,-798
807,-797
808,-797
809,-797
810,-796
811,-796
812,-796
813,-796
814,-796
815,-796
816,-795
817,-795
818,-795
819,-795
820,-795
821,-794
822,-794
823,-794
824,-793
825,-793
826,-793
827,-793
828,-793
829,-792
830,-792
831,-791
832,-791
833,-791
834,-791
835,-791
836,-790
837,-790
838,-790
839,-789
840,-789
841,-789
842,-789
843,-788
844,-788
845,-788
846,-787
847,-787
848,-787
849,-786
850,-786
851,-785
852,-785
853,-784
854,-784
855,-784
856,-783
857,-783
858,-783
859,-782
860,-782
861,-781
862,-781
863,-781
864,-781
865,-780
866,-780
867,-779
868,-779
869,-779
870,-778
871,-778
872,-778
873,-777
874,-777
875,-777
876,-776
877,-776
878,-776
879,-776
880,-775
881,-775
882,-775
883,-775
884,-774
885,-774
886,-774
887,-774
888,-774
889,-773
890,-773
891,-773
892,-773
893,-772
894,-771
895,-771
896,-771
896,-770
897,-769
898,-768
899,-768
900,-768
900,-767
901,-766
901,-765
901,-764
901,-763
901,-762
901,-761
901,-760
900,-759
900,-758
900,-757
899,-756
899,-755
898,-754
897,-753
897,-752
896,-751
895,-750
894,-749
894,-748
893,-747
892,-746
891,-746
