381,-753
381,-754
381,-755
381,-756
381,-757
382,-758
382,-759
382,-760
383,-761
383,-762
384,-762
385,-763
385,-764
386,-765
386,-766
387,-766
388,-767
388,-768
388,-769
389,-769
390,-770
391,-770
392,-770
393,-771
393,-772
394,-773
395,-773
396,-774
397,-774
398,-775
398,-776
398,-777
399,-777
400,-777
401,-778
401,-779
402,-779
403,-779
404,-779
405,-779
406,-780
407,-781
408,-782
409,-782
410,-782
411,-783
411,-784
412,-784
413,-785
414,-785
415,-785
416,-786
417,-786
418,-786
419,-787
420,-788
421,-788
422,-789
423,-789
424,-789
425,-790
425,-791
426,-791
427,-791
428,-792
429,-792
430,-793
431,-793
432,-794
433,-794
434,-795
434,-796
435,-796
436,-796
437,-796
438,-797
439,-797
440,-797
441,-798
441,-799
442,-799
443,-799
444,-800
444,-801
445,-801
446,-802
447,-802
448,-802
449,-802
450,-803
451,-804
452,-804
453,-805
454,-805
455,-806
456,-806
457,-807
458,-808
458,-809
459,-809
460,-809
461,-809
462,-809
463,-810
464,-810
465,-810
466,-811
466,-812
467,-812
468,-812
469,-813
470,-814
471,-815
472,-815
473,-815
474,-816
475,-817
476,-817
477,-817
478,-818
479,-818
480,-818
481,-819
482,-819
483,-820
484,-821
485,-821
486,-821
487,-822
488,-822
489,-823
490,-823
491,-823
492,-824
493,-825
494,-825
495,-825
496,-825
497,-826
498,-826
499,-827
500,-828
501,-828
502,-828
503,-829
504,-829
505,-830
506,-830
507,-831
508,-831
509,-832
510,-833
511,-833
512,-834
513,-834
514,-834
515,-835
516,-835
517,-836
518,-836
519,-837
520,-838
521,-838
522,-838
523,-838
524,-838
525,-839
526,-839
527,-839
528,-839
529,-840
530,-841
531,-841
532,-842
533,-842
534,-842
535,-842
536,-843
537,-843
538,-843
539,-843
540,-844
541,-844
542,-844
543,-845
544,-846
545,-846
546,-846
547,-846
548,-846
549,-847
550,-847
551,-847
552,-847
553,-848
554,-849
555,-850
556,-850
557,-850
558,-850
559,-851
560,-851
561,-851
562,-852
563,-852
564,-852
565,-853
566,-853
567,-854
568,-854
569,-854
570,-854
571,-854
572,-854
573,-854
574,-855
575,-855
576,-855
577,-856
578,-856
579,-856
580,-856
581,-857
582,-857
583,-857
584,-857
585,-858
586,-858
587,-858
588,-858
589,-858
590,-858
591,-858
592,-859
593,-859
594,-859
595,-859
596,-859
597,-859
598,-860
599,-860
600,-860
601,-861
602,-861
603,-861
604,-862
605,-862
606,-862
607,-862
608,-862
609,-862
610,-862
611,-862
612,-862
613,-862
614,-862
615,-863
616,-863
617,-863
618,-863
619,-863
620,-863
621,-863
622,-863
623,-863
624,-863
625,-864
626,-864
627,-865
628,-865
629,-865
630,-865
631,-865
632,-865
633,-865
634,-865
635,-865
636,-865
637,-865
638,-865
639,-865
640,-866
641,-866
642,-866
643,-866
644,-866
645,-865
646,-865
647,-865
648,-866
649,-866
650,-866
651,-866
652,-866
653,-866
654,-866
655,-866
656,-866
657,-866
658,-866
659,-866
660,-866
661,-866
662,-866
663,-866
664,-866
665,-866
666,-866
667,-866
668,-866
669,-866
670,-866
671,-866
672,-866
673,-866
674,-866
675,-866
676,-866
677,-866
678,-866
679,-866
680,-866
681,-866
682,-866
683,-866
684,-866
685,-866
686,-866
687,-866
688,-866
689,-866
690,-865
691,-865
692,-865
693,-865
694,-865
695,-865
696,-865
697,-865
698,-865
699,-864
700,-864
701,-864
702,-864
