473,-734
473,-735
473,-736
473,-737
473,-738
473,-739
474,-740
474,-741
475,-742
475,-743
475,-744
475,-745
475,-746
475,-747
475,-748
475,-749
475,-750
474,-751
474,-752
474,-753
474,-754
474,-755
474,-756
474,-757
475,-757
476,-757
477,-758
478,-759
478,-760
478,-761
478,-762
479,-762
480,-763
481,-764
481,-765
481,-766
481,-767
481,-768
481,-769
481,-770
481,-771
481,-772
481,-773
481,-774
481,-775
481,-776
481,-777
481,-778
482,-779
483,-779
484,-780
484,-781
485,-782
486,-782
487,-783
488,-783
489,-783
490,-783
491,-783
492,-783
493,-783
494,-783
495,-782
496,-782
497,-782
498,-782
499,-782
500,-781
501,-781
502,-781
503,-781
504,-781
505,-781
506,-781
507,-781
507,-780
508,-779
509,-779
510,-779
511,-778
512,-778
513,-778
514,-778
515,-778
516,-777
517,-776
518,-776
519,-776
520,-776
521,-776
522,-776
523,-775
524,-775
525,-774
526,-774
527,-774
528,-774
529,-773
530,-773
531,-773
532,-773
533,-773
534,-773
535,-773
535,-772
536,-771
537,-771
538,-771
539,-771
540,-771
541,-771
542,-770
543,-770
544,-770
545,-770
546,-770
547,-770
548,-770
549,-770
550,-769
551,-769
552,-769
553,-769
554,-769
555,-769
556,-769
557,-769
558,-768
559,-768
560,-767
561,-767
562,-767
563,-767
564,-767
565,-767
566,-767
567,-767
568,-767
569,-767
570,-767
571,-767
572,-767
573,-767
574,-767
575,-767
576,-767
577,-766
578,-766
579,-766
580,-766
581,-766
582,-766
583,-766
584,-766
585,-766
586,-766
587,-766
588,-766
589,-766
590,-766
591,-766
592,-766
593,-766
594,-766
595,-766
596,-766
597,-766
598,-766
599,-766
600,-766
601,-766
602,-766
603,-766
604,-766
605,-766
606,-766
607,-766
608,-766
609,-766
610,-766
611,-766
612,-766
613,-766
614,-766
615,-766
616,-766
617,-767
618,-767
619,-767
620,-767
621,-767
622,-767
623,-767
624,-767
625,-767
626,-767
627,-767
628,-767
629,-768
630,-768
631,-768
632,-769
633,-769
634,-769
635,-769
636,-770
637,-770
638,-770
639,-771
640,-771
641,-771
642,-771
643,-771
644,-771
645,-772
646,-772
647,-773
648,-773
649,-773
650,-774
651,-774
652,-775
653,-775
654,-775
655,-776
655,-777
656,-778
657,-779
657,-780
658,-780
659,-780
660,-780
661,-781
661,-782
662,-783
663,-783
664,-784
664,-785
664,-786
665,-786
666,-786
667,-787
668,-788
669,-788
670,-789
671,-789
672,-790
673,-791
674,-792
675,-792
676,-792
677,-792
678,-793
678,-794
679,-795
680,-795
681,-796
682,-797
682,-798
683,-798
684,-798
685,-799
686,-799
687,-800
688,-801
688,-802
688,-803
689,-803
690,-804
691,-804
692,-805
693,-805
694,-805
695,-806
696,-806
697,-806
698,-806
699,-807
700,-808
701,-808
702,-808
703,-808
704,-809
705,-809
706,-809
707,-809
708,-810
709,-811
710,-811
711,-811
712,-811
713,-812
714,-812
715,-812
716,-812
717,-812
718,-812
719,-812
720,-813
720,-814
721,-814
722,-814
723,-814
724,-814
725,-814
726,-814
727,-815
728,-815
729,-816
730,-816
731,-816
732,-816
733,-816
734,-817
735,-817
736,-817
737,-817
738,-817
739,-818
740,-818
741,-818
742,-819
743,-819
744,-819
745,-819
746,-819
747,-819
748,-819
749,-820
750,-820
751,-820
752,-821
753,-821
754,-821
755,-821
756,-821
757,-822
758,-822
759,-823
760,-823
761,-823
762,-823
763,-823
764,-823
765,-822
766,-822
767,-822
768,-823
769,-823
770,-823
771,-824
772,-824
773,-824
774,-824
775,-824
776,-824
777,-824
778,-824
779,-824
780,-824
781,-824
782,-824
783,-824
784,-824
785,-824
786,-824
787,-824
788,-824
789,-824
790,-825
790,-826
790,-827
790,-828
791,-828
792,-828
793,-828
794,-828
794,-827
794,-826
794,-825
795,-824
796,-824
797,-824
798,-824
799,-824
800,-824
801,-824
802,-824
803,-824
804,-824
805,-824
806,-824
807,-824
808,-824
809,-824
810,-824
811,-824
812,-824
813,-824
814,-824
815,-824
816,-824
817,-824
818,-824
819,-824
820,-824
821,-824
